Date,portfolio_plot,benchmark_plot,es_only_plot,es_weighted_plot,alts_weighted_plot
2006-01-16,1402227.6280434588,1376295.5089024727,1568449.8369788278,1258131.0743485678,1132558.1215057066
2006-01-17,1388702.4379487163,1370714.8551687498,1549237.0528532637,1249990.7053257977,1128961.9152815195
2006-01-18,1352991.0171075093,1364602.7106032437,1528194.47976336,1241046.4775461329,1108008.1114443974
2006-01-19,1382714.9329865852,1369386.128089292,1544662.580442415,1247536.2709479476,1126555.8906415133
2006-01-20,1323079.046409854,1344406.058995484,1458662.499118461,1214128.4163061837,1108136.1440326124
2006-01-23,1336294.1746596752,1349189.476481532,1469519.2469735418,1218703.9983055908,1115028.249707179
2006-01-24,1341087.2216388122,1350518.2035609898,1472568.895247441,1219978.7551657807,1117861.342923388
2006-01-25,1351222.2304154357,1351049.694392773,1473788.7545570005,1220487.3669658855,1125843.3262210612
2006-01-26,1359867.9828066002,1358224.8206218458,1490256.8552360556,1227304.9661311437,1126758.0779655299
2006-01-27,1377393.2919401242,1370449.109752858,1522949.0847322536,1240479.6038485367,1129183.8751130837
2006-01-30,1387357.9885138206,1369651.8735051835,1520814.330940524,1239621.319012422,1138134.1901980655
2006-01-31,1387673.1312445072,1364336.9651873522,1507827.9120408373,1233944.448167632,1143604.8294495638
2006-02-01,1389835.8742703032,1368323.1464257254,1518105.2267238772,1238181.6408011501,1141460.203430692
2006-02-02,1374325.8391604333,1352112.6760563394,1485489.2384345266,1225034.2014424282,1140842.3633165585
2006-02-03,1358025.4874397924,1345203.295243158,1474215.7053153464,1220308.7716660053,1131711.938920205
2006-02-06,1363799.478709807,1348657.9856497487,1479832.140886444,1222683.7719123783,1134321.1299665684
2006-02-07,1326919.0618614056,1336699.4419346277,1460390.6331403372,1214481.4910505365,1111255.866211866
2006-02-08,1337831.6994599076,1348126.4948179654,1478968.0738755057,1222483.0280465595,1113073.4394296354
2006-02-09,1349583.0194950006,1345469.0406590498,1475135.6825446393,1220959.628916737,1124237.5736364932
2006-02-10,1336017.1785914185,1348126.4948179654,1478947.7428870131,1222454.0863967978,1111560.807713298
2006-02-13,1320011.6139499836,1345469.0406590498,1475135.6825446393,1220942.6064889194,1099618.6116811833
2006-02-14,1338243.436101773,1358756.3114536286,1494195.9842565085,1228582.184421064,1107925.955667813
2006-02-15,1336174.7580226448,1363008.2381078938,1501484.6436311274,1231554.5828768315,1103532.8199843792
2006-02-16,1352917.3070367565,1373106.563911774,1520300.9734810847,1238675.4436196662,1110979.679239176
2006-02-17,1353636.5109461774,1370183.3643369663,1513690.8608474082,1235964.7482847415,1114001.518537861
2006-02-20,1353369.6667222113,1369917.6189210746,1513124.1345431753,1235721.100856914,1114001.518537861
2006-02-21,1344993.2994632353,1366197.1830985926,1502729.9166763027,1231474.6742576326,1110934.8148012655
2006-02-22,1359011.5188209608,1373638.0547435568,1521922.3698133742,1239944.5152120846,1114872.763482745
2006-02-23,1349425.447664318,1371512.0914164244,1516006.05216201,1237533.0502231906,1109176.9992880493
2006-02-24,1367758.8886172108,1374435.2909912313,1524113.0338234582,1240865.8748017086,1121259.2523064674
2006-02-27,1366071.442786439,1375498.2726547976,1527061.027154894,1242064.7863584503,1118792.571694313
2006-02-28,1355336.6554237606,1363273.9835237854,1497215.1360476688,1229827.4380719436,1121023.7557574422
2006-03-01,1370894.9570870462,1373372.309327665,1517449.5523449888,1238133.7686267549,1126320.848084686
2006-03-02,1382590.3714020653,1372840.818495882,1516382.1754491243,1237697.6692175956,1136326.4617780389
2006-03-03,1373736.2170720631,1367525.9101780504,1505708.4064904775,1233375.0880845264,1133017.9382235464
2006-03-06,1349862.5674845122,1360085.0385330862,1484991.1292164563,1225037.7219349078,1120986.6139777584
2006-03-07,1345308.4128775399,1357959.0752059536,1479481.4313349454,1222639.100256229,1119399.5288695341
2006-03-08,1338766.924155004,1360085.0385330862,1485550.2314000046,1225041.1293829377,1111757.3078309111
2006-03-09,1325836.4043055265,1352112.676056339,1460746.425438959,1214557.82705064,1110533.2419001427
2006-03-10,1341399.7977124967,1363805.4743555684,1497088.0673695893,1229923.114900883,1109520.0089900317
2006-03-13,1353323.9016782823,1366462.928514484,1505713.4892376007,1233418.374955699,1116229.7719774155
2006-03-14,1384054.2005570661,1380281.690140846,1550644.9738063803,1251484.7812224051,1125226.414401418
2006-03-15,1399002.526341858,1385862.343874569,1568790.38103608,1258723.3305172888,1130871.0242301847
2006-03-16,1399968.2858326377,1388519.798033485,1577431.0511454605,1262153.1522652395,1128570.2427099922
2006-03-17,1406762.3024574695,1392676.09267041,1591526.1405386727,1267528.3466023335,1129240.8721805208
2006-03-20,1420822.7932460427,1398352.378421473,1610796.7446354781,1274864.9525552967,1133991.3742097574
2006-03-21,1412629.39495626,1389848.5251129426,1581926.7409759,1263919.4927259753,1137188.0123714001
2006-03-22,1419958.7287169145,1397289.396757907,1607187.9941780309,1273469.615848045,1134495.6914917065
2006-03-23,1423338.7173959888,1394366.1971830993,1597263.9304200509,1269708.9450526363,1140546.4485013885
2006-03-24,1432284.3653622628,1395429.1788466657,1600872.6808774981,1271069.185466709,1146492.885677618
2006-03-27,1439303.6329348283,1393568.960935425,1594557.3675769656,1268701.0979653324,1154247.5541267279
2006-03-28,1423496.3055135505,1384533.6167951112,1563882.988688664,1257276.3776310538,1151964.9499364374
2006-03-29,1457926.829950034,1392505.9792718585,1590948.617119518,1267377.1697441214,1170573.1314622972
2006-03-30,1491162.922617642,1389848.5251129426,1581926.7409759,1264063.3420894255,1200319.1870207062
2006-03-31,1478811.8024357685,1389848.5251129426,1581926.7409759,1264050.4161088676,1190389.364092421
2006-04-03,1495709.4230119819,1387988.3072017014,1575611.4276753673,1261541.4084923228,1206354.128209379
2006-04-04,1508162.1446222877,1397555.1421737983,1608090.1817923926,1274273.777976906,1204222.4046515184
2006-04-05,1518879.1475275466,1402072.814243955,1623427.3712365434,1280296.8226419839,1207087.6747961633
2006-04-06,1542356.3482296723,1400478.3417486057,1618014.2455503726,1278176.0644655854,1227745.028446408
2006-04-07,1511260.103811958,1386128.0892904603,1569296.1143748348,1259410.9089996715,1221016.5930973394
2006-04-10,1568308.8427090591,1387722.5617858097,1574709.2400610056,1261507.5879521794,1265076.1351613516
2006-04-11,1547062.970669705,1375498.2726547972,1533208.6098003623,1245991.988499838,1263497.6450057738
2006-04-12,1557467.3152525409,1377092.745150147,1538621.7354865333,1248018.3221694913,1269940.1465407237
2006-04-13,1573988.8203748532,1375764.018070689,1534110.797414724,1246338.2633918535,1285121.152949624
2006-04-17,1634989.4449515305,1374435.2909912309,1529599.8593429152,1244678.0774152721,1336638.431596866
2006-04-18,1725569.061113636,1396226.41509434,1600438.1059984677,1273222.4416016298,1380035.8795323246
2006-04-19,1812016.3389497623,1398086.633005581,1606738.1710576308,1275585.1547171245,1446611.7659751317
2006-04-20,1587867.2720586832,1399946.850916822,1613053.4843581633,1278075.4743344176,1264839.5641333915
2006-04-21,1593936.0887208476,1399946.850916822,1613053.4843581633,1278055.0188009024,1269694.0150410312
2006-04-24,1569920.084133574,1397289.3967579063,1604031.6082145453,1274488.9870750874,1254106.1031018328
2006-04-25,1574108.2850581761,1391974.4884400747,1585987.855927309,1267268.0245104616,1264557.2597147275
2006-04-26,1580141.4983703862,1391442.9976082917,1584183.4806985855,1266551.9298686725,1270118.5944157075
2006-04-27,1588893.9873653455,1397820.8875896893,1605835.983443269,1275107.4185305983,1268574.2685376296
2006-04-28,1609041.9965737893,1398883.8692532554,1609444.733900716,1276535.0575141807,1283240.1313670652
2006-05-01,1596932.3603167403,1390645.7613606164,1581476.9178555,1265597.1658650788,1284577.8207059097
2006-05-02,1623060.2246954069,1401009.832580388,1616662.2348156106,1279343.2860065005,1291642.8875827135
2006-05-03,1608607.450235575,1394897.6880148817,1595911.919685289,1271280.468099964,1288281.6005308237
2006-05-04,1626912.947014766,1399946.8509168215,1613053.4843581633,1277958.5456178528,1296174.4949278603
2006-05-05,1656880.8256816356,1412702.630879617,1656358.4898475304,1294727.2784252013,1303042.3890199752
2006-05-08,1649691.2648299446,1410842.4129683762,1650043.1765469976,1292294.5612440894,1299836.5497366413
2006-05-09,1675816.6065261823,1412968.3762955088,1657260.6774618921,1295081.679429434,1317618.0318223338
2006-05-10,1669651.2295348325,1411373.9038001592,1651847.5517757211,1293019.4903785898,1314868.551797499
2006-05-11,1654885.8290548872,1394366.1971830982,1591652.5775960765,1270976.7370894516,1325655.863117349
2006-05-12,1604129.5182218743,1375764.018070688,1525831.0023510882,1247067.0352243017,1309935.556162472
2006-05-15,1571686.334803489,1378952.963061387,1534436.0932306068,1250603.5209324334,1279727.6130567845
2006-05-16,1574969.797976276,1376561.254318363,1527917.4700451475,1247873.5624270055,1285194.6692326225
2006-05-17,1541769.2929921956,1348923.731065639,1472337.6302533369,1224806.097643175,1281860.0110774427
2006-05-18,1523288.4165415973,1342545.841084241,1464327.2207872286,1221382.0302528704,1270078.181867487
2006-05-19,1513422.8282629566,1350783.94897688,1474568.9562404063,1225803.8153117318,1257254.431114788
2006-05-22,1507786.0452613742,1341482.8594206749,1463005.7065352055,1220760.7420166337,1257744.2181393781
2006-05-23,1517931.217050434,1331384.533616795,1450451.3211409878,1215287.5462904577,1271845.9865229558
2006-05-24,1495806.0130065538,1340419.8777571083,1460372.8435254062,1220130.0774014245,1248239.7962810306
2006-05-25,1514769.758965075,1356364.602710603,1481694.9677070838,1228836.678680224,1255157.7248837498
2006-05-26,1522561.6126315843,1363539.7289396753,1491301.3597698659,1232733.2071284137,1257634.1650790665
2006-05-29,1520533.5965294412,1360616.5293648678,1487387.6444850287,1231148.8486516075,1257575.3882720452
2006-05-30,1505549.6580103505,1339356.8960935418,1462970.1273053435,1219625.7023085912,1256953.233799549
2006-05-31,1504624.5929152009,1352112.6760563375,1477608.439020059,1226543.0446324162,1249051.8628769421
2006-06-01,1505026.1287745826,1366728.6739303742,1494381.504526504,1234519.0213044244,1241262.8473575558
2006-06-02,1511003.4414078954,1369386.12808929,1497797.110593271,1235978.2396923455,1244725.416671712
2006-06-05,1501498.7083980746,1349455.221897422,1476805.3649745989,1225064.5102734878,1247886.6316009664
2006-06-06,1490598.7651807733,1345469.0406590484,1472612.0985979878,1223341.4378692762,1240582.925802803
2006-06-07,1484761.2305751576,1335104.9694392767,1463181.0613109549,1218867.5743253976,1240261.4290321846
2006-06-08,1470493.9390806127,1334573.478607494,1462698.2003342542,1218638.085735506,1228577.0891237732
2006-06-09,1468933.5492086434,1329790.0611214454,1458352.451543948,1216553.0418025667,1229375.4544358195
2006-06-12,1458427.5014431602,1314376.826999734,1444349.483219628,1209838.9374066356,1227367.6352370146
2006-06-13,1422004.543546885,1298963.5928780227,1430346.514895308,1203113.7885259704,1203537.782360285
2006-06-14,1428233.4414599887,1308264.6824342278,1438796.58198757,1207252.879400293,1204669.1667287867
2006-06-15,1447636.8326356132,1336167.9511028433,1464146.7832643562,1219658.5300881003,1208656.2051377082
2006-06-16,1449860.5143372905,1330948.6748023515,1458641.1133606678,1217345.643505201,1212804.8166244316
2006-06-19,1443352.0786721422,1327132.6069625297,1454626.797902668,1215660.3746858463,1209039.5085082774
2006-06-20,1451220.178741789,1331384.5336167952,1459099.615371053,1217543.9854277663,1213756.9557790442
2006-06-21,1461586.4301762255,1341217.1140047836,1469443.0057666942,1221882.9316985046,1218101.5265455868
2006-06-22,1454305.3994205724,1335104.9694392772,1463013.3306558903,1219195.334813348,1214712.7183012066
2006-06-23,1455489.6742264233,1334573.4786074942,1462454.2284723422,1218960.9773069613,1215935.3830426922
2006-06-26,1457769.2881725205,1339622.6415094342,1468474.7424397313,1221185.134469783,1215621.1662138156
2006-06-27,1449952.0227093096,1328461.334041988,1455132.531241423,1216267.3080018014,1213997.8361916938
2006-06-28,1453301.550116326,1336965.1873505183,1465298.0254877533,1220019.2539808766,1213057.3418287358
2006-06-29,1478740.7074560937,1363273.9835237842,1505517.8034733587,1236894.726377259,1217511.9965354037
2006-06-30,1490126.0575994945,1360085.0385330855,1500638.3662351202,1234854.020336898,1228894.7812159255
2006-07-03,1496662.473812374,1369386.1280892903,1513520.5888187825,1240750.8576966247,1228416.9302287805
2006-07-04,1496260.936789644,1368854.6372575073,1512783.5904859232,1240413.7651075944,1228421.1019994551
2006-07-05,1487838.8248065594,1360350.783948977,1499344.8070922748,1233996.3867436203,1227861.932812045
2006-07-06,1494492.1363700582,1363539.7289396757,1504376.7267442083,1236399.262743145,1230961.749973874
2006-07-07,1484461.3370165192,1355301.621047037,1491377.6009767135,1230207.4343710812,1228864.323256098
2006-07-10,1480486.6242679232,1357427.5843741694,1494732.2140780024,1231808.066596367,1223975.098444108
2006-07-11,1495391.79680371,1363008.2381078927,1503538.0734688859,1236026.4880141257,1232106.1796736345
2006-07-12,1483848.8829730656,1348126.4948179645,1476472.4450380316,1224851.3492724458,1233735.2593274636
2006-07-13,1466041.4619462863,1326069.6252989636,1436394.9839718747,1208310.267216994,1235590.4652341984
2006-07-14,1481228.6477621547,1320488.9715652403,1429134.2797064332,1205210.2619213988,1251560.3310726816
2006-07-17,1447763.8513672636,1318628.7536539994,1426732.6816907378,1204197.038301125,1224336.5277986245
2006-07-18,1417104.7241328203,1324209.4073877225,1433937.4757378243,1207304.3560687157,1195249.6092568617
2006-07-19,1447357.227719582,1342014.350252458,1456924.1996023385,1217458.8006106927,1210712.8720772883
2006-07-20,1431646.487927401,1333244.751528036,1445602.3803854883,1212520.71031893,1202481.5823455031
2006-07-21,1414929.30758854,1323146.425724156,1432565.1340145697,1206795.3408569281,1194118.3016552124
2006-07-24,1428449.4376602331,1347329.2585702892,1463785.9082186115,1220602.5792202763,1191866.310292133
2006-07-25,1434492.8074701277,1351581.1852245545,1469275.2751116299,1223034.760498323,1194533.841912842
2006-07-26,1439621.2919495278,1353441.4031357956,1471676.8731273252,1224096.4683107499,1197767.4778358166
2006-07-27,1448622.8711519858,1352378.4214722293,1470304.5314040708,1223491.414608599,1205848.8474093515
2006-07-28,1458966.2345579418,1365134.2014350249,1486772.6320831259,1230703.37567451,1207350.8057780191
2006-07-31,1456821.331326175,1362476.7472761092,1482945.3234993822,1229202.7419635274,1207047.974881339
2006-08-01,1463896.499267412,1357161.8389582776,1475321.2028146347,1226200.7206474543,1215858.0125947671
2006-08-02,1477955.374164928,1365134.2014350249,1486757.3838417563,1230671.044606719,1223102.1736000304
2006-08-03,1474631.287405656,1368323.146425724,1491331.856252605,1232448.6217411638,1218584.6354794777
2006-08-04,1477091.3170812302,1366994.419346266,1489425.826081418,1231705.2228118735,1221352.555821087
2006-08-07,1474270.3849048868,1363008.2381078922,1483707.7355678573,1229480.0833060385,1221226.467493473
2006-08-08,1468842.0329258547,1357161.8389582776,1475321.2028146347,1226216.2078028023,1219971.8031940833
2006-08-09,1471235.9939464754,1351581.1852245543,1467315.8760956498,1223097.4776257544,1225062.9966530434
2006-08-10,1459942.1443418805,1355833.1118788195,1473415.172643448,1225463.7528653124,1213288.8005703534
2006-08-11,1454028.3530956607,1352378.4214722293,1467778.4060838576,1223093.7580769262,1210720.5775806752
2006-08-14,1455136.397785253,1353441.4031357954,1470375.6898637952,1224166.9047889658,1210580.9187406702
2006-08-15,1472920.9248504743,1368854.6372575066,1514560.0106054696,1242134.5631600295,1207608.2633176236
2006-08-16,1498342.292730424,1380813.1809726276,1553402.3641206976,1258030.4953357724,1212996.4695562453
2006-08-17,1486331.7623253986,1382939.14429976,1560314.900208202,1260847.0784369432,1200557.4795351995
2006-08-18,1495470.52854579,1389317.034281158,1581052.5084707157,1269384.1780978476,1199810.2685573853
2006-08-21,1503468.2428163534,1384267.8713792178,1563895.6955564718,1262621.4601480844,1212618.862943127
2006-08-22,1500304.2123348063,1384002.125963326,1562993.50794211,1262269.307175082,1210405.128352994
